;Curso;Empresa;Data Início;Data Término;Ano Início;Ano Término;Período;Latitude;Longitude;Cidade;Localização;;
1124;Engenharia Química;CONFAB INDUSTRIAL S/A;08/09/2021 00:00;08/08/2022 00:00;2021;2022;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1125;Engenharia Química;CONFAB INDUSTRIAL S/A;08/09/2022 00:00;08/08/2023 00:00;2022;2023;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1126;Engenharia Química;CONFAB INDUSTRIAL S/A;18/10/2022 00:00;17/10/2023 00:00;2022;2023;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1127;Engenharia Química;CONFAB INDUSTRIAL S/A;18/07/2016 00:00;07/04/2017 00:00;2016;2017;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1128;Engenharia Química;CONFAB INDUSTRIAL S/A;17/07/2017 00:00;31/10/2017 00:00;2017;2017;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1129;Engenharia Química;CONFAB INDUSTRIAL S/A;12/11/2017 00:00;12/06/2018 00:00;2017;2018;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1130;Engenharia Química;CONFAB INDUSTRIAL S/A;12/10/2018 00:00;22/05/2019 00:00;2018;2019;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1131;Engenharia Química;CONFAB INDUSTRIAL S/A;07/01/2019 00:00;06/08/2020 00:00;2019;2020;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1132;Engenharia Química;CONFAB INDUSTRIAL S/A;06/08/2020 00:00;01/04/2021 00:00;2020;2021;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1133;Engenharia Química;CONFAB INDUSTRIAL S/A;17/06/2019 00:00;11/11/2020 00:00;2019;2020;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1134;Engenharia Química;CONFAB INDUSTRIAL S/A;02/06/2017 00:00;31/12/2017 00:00;2017;2017;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1135;Engenharia Química;CONFAB INDUSTRIAL S/A;02/06/2018 00:00;20/12/2018 00:00;2018;2018;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1136;Engenharia Química;CONFAB INDUSTRIAL S/A;12/09/2019 00:00;12/08/2020 00:00;2019;2020;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1137;Engenharia Química;CONFAB INDUSTRIAL S/A;21/03/2022 00:00;20/03/2023 00:00;2022;2023;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1138;Engenharia Química;CONFAB INDUSTRIAL S/A;12/03/2018 00:00;12/02/2019 00:00;2018;2019;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1139;Engenharia Química;CONFAB INDUSTRIAL S/A;30/08/2021 00:00;30/06/2022 00:00;2021;2022;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1140;Engenharia Química;CONFAB INDUSTRIAL S/A;08/08/2022 00:00;08/07/2023 00:00;2022;2023;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1141;Engenharia Química;CONFAB INDUSTRIAL S/A;09/05/2022 00:00;09/04/2023 00:00;2022;2023;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1142;Engenharia Química;CONFAB INDUSTRIAL S/A;20/06/2022 00:00;19/06/2023 00:00;2022;2023;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1147;Engenharia Química;CONFAB INDUSTRIAL S/A;21/07/2016 00:00;11/01/2016 00:00;2016;2016;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1148;Engenharia Química;CONFAB INDUSTRIAL S/A;09/05/2016 00:00;31/12/2016 00:00;2016;2016;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1149;Engenharia Bioquimica;CONFAB INDUSTRIAL S/A;04/03/2017 00:00;04/02/2018 00:00;2017;2018;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1150;Engenharia Bioquimica;CONFAB INDUSTRIAL S/A;08/01/2017 00:00;30/07/2018 00:00;2017;2018;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1151;Engenharia de Materiais;CONFAB INDUSTRIAL S/A;02/09/2016 00:00;16/06/2016 00:00;2016;2016;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1152;Engenharia de Materiais;CONFAB INDUSTRIAL S/A;06/03/2019 00:00;26/05/2020 00:00;2019;2020;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1153;Engenharia de Materiais;CONFAB INDUSTRIAL S/A;06/02/2020 00:00;26/11/2020 00:00;2020;2020;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1154;Engenharia de Materiais;CONFAB INDUSTRIAL S/A;01/10/2022 00:00;07/09/2022 00:00;2022;2022;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1155;Engenharia de Materiais;CONFAB INDUSTRIAL S/A;02/07/2022 00:00;02/06/2023 00:00;2022;2023;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1156;Engenharia de Materiais;CONFAB INDUSTRIAL S/A;07/10/2022 00:00;07/09/2023 00:00;2022;2023;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1157;Engenharia de Materiais;CONFAB INDUSTRIAL S/A;03/05/2018 00:00;20/02/2019 00:00;2018;2019;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1158;Engenharia de Materiais;CONFAB INDUSTRIAL S/A;12/07/2020 00:00;12/06/2021 00:00;2020;2021;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1159;Engenharia de Materiais;CONFAB INDUSTRIAL S/A;12/07/2021 00:00;14/01/2022 00:00;2021;2022;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1160;Engenharia de Materiais;CONFAB INDUSTRIAL S/A;12/07/2020 00:00;23/07/2022 00:00;2020;2022;2;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1161;Engenharia de Materiais;CONFAB INDUSTRIAL S/A;12/09/2019 00:00;12/08/2020 00:00;2019;2020;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1162;Engenharia de Materiais;CONFAB INDUSTRIAL S/A;07/12/2021 00:00;17/12/2021 00:00;2021;2021;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1163;Engenharia de Materiais;CONFAB INDUSTRIAL S/A;07/04/2022 00:00;07/03/2023 00:00;2022;2023;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1164;Engenharia Ambiental;CONFAB INDUSTRIAL S/A;18/07/2016 00:00;07/11/2017 00:00;2016;2017;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1165;Engenharia Ambiental;CONFAB INDUSTRIAL S/A;12/07/2020 00:00;11/05/2021 00:00;2020;2021;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1166;Engenharia Ambiental;CONFAB INDUSTRIAL S/A;18/07/2016 00:00;29/06/2017 00:00;2016;2017;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1167;Engenharia Ambiental;CONFAB INDUSTRIAL S/A;07/03/2017 00:00;12/01/2017 00:00;2017;2017;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1168;Engenharia Ambiental;CONFAB INDUSTRIAL S/A;17/07/2017 00:00;08/04/2017 00:00;2017;2017;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1169;Engenharia Ambiental;CONFAB INDUSTRIAL S/A;21/05/2018 00:00;20/05/2019 00:00;2018;2019;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1170;Engenharia Ambiental;CONFAB INDUSTRIAL S/A;20/05/2019 00:00;15/12/2019 00:00;2019;2019;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1171;Engenharia Ambiental;CONFAB INDUSTRIAL S/A;12/09/2019 00:00;11/09/2020 00:00;2019;2020;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1172;Engenharia Física;CONFAB INDUSTRIAL S/A;30/08/2021 00:00;29/08/2022 00:00;2021;2022;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1173;Engenharia Física;CONFAB INDUSTRIAL S/A;03/07/2022 00:00;03/06/2023 00:00;2022;2023;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1174;Engenharia Física;CONFAB INDUSTRIAL S/A;30/08/2022 00:00;23/12/2022 00:00;2022;2022;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1175;Engenharia Física;CONFAB INDUSTRIAL S/A;04/03/2017 00:00;03/06/2018 00:00;2017;2018;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1176;Engenharia Física;CONFAB INDUSTRIAL S/A;17/07/2017 00:00;30/06/2018 00:00;2017;2018;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1177;Engenharia Física;CONFAB INDUSTRIAL S/A;04/02/2018 00:00;10/11/2018 00:00;2018;2018;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1178;Engenharia Física;CONFAB INDUSTRIAL S/A;16/07/2018 00:00;06/06/2019 00:00;2018;2019;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1179;Engenharia Física;CONFAB INDUSTRIAL S/A;09/04/2017 00:00;08/10/2018 00:00;2017;2018;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1180;Engenharia Física;CONFAB INDUSTRIAL S/A;09/03/2018 00:00;18/12/2018 00:00;2018;2018;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1181;Engenharia Física;CONFAB INDUSTRIAL S/A;09/09/2019 00:00;20/08/2020 00:00;2019;2020;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1182;Engenharia Física;CONFAB INDUSTRIAL S/A;18/12/2017 00:00;29/06/2018 00:00;2017;2018;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1183;Engenharia Física;CONFAB INDUSTRIAL S/A;20/07/2018 00:00;20/10/2019 00:00;2018;2019;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1184;Engenharia de Produção;CONFAB INDUSTRIAL S/A;03/05/2018 00:00;16/04/2019 00:00;2018;2019;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1185;Engenharia de Produção;CONFAB INDUSTRIAL S/A;20/08/2018 00:00;16/08/2019 00:00;2018;2019;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1186;Engenharia de Produção;CONFAB INDUSTRIAL S/A;20/08/2019 00:00;09/02/2019 00:00;2019;2019;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1187;Engenharia de Produção;CONFAB INDUSTRIAL S/A;08/05/2019 00:00;08/04/2020 00:00;2019;2020;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1188;Engenharia de Produção;CONFAB INDUSTRIAL S/A;13/01/2020 00:00;30/07/2021 00:00;2020;2021;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1189;Engenharia de Produção;CONFAB INDUSTRIAL S/A;12/07/2020 00:00;12/06/2021 00:00;2020;2021;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1190;Engenharia de Produção;CONFAB INDUSTRIAL S/A;12/06/2021 00:00;12/05/2022 00:00;2021;2022;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1191;Engenharia de Produção;CONFAB INDUSTRIAL S/A;12/07/2021 00:00;12/06/2022 00:00;2021;2022;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1192;Engenharia de Produção;CONFAB INDUSTRIAL S/A;16/05/2016 00:00;15/05/2017 00:00;2016;2017;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1193;Engenharia de Produção;CONFAB INDUSTRIAL S/A;08/08/2016 00:00;18/07/2017 00:00;2016;2017;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1194;Engenharia de Produção;CONFAB INDUSTRIAL S/A;08/08/2016 00:00;21/07/2017 00:00;2016;2017;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1195;Engenharia de Produção;CONFAB INDUSTRIAL S/A;17/10/2016 00:00;10/04/2017 00:00;2016;2017;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1196;Engenharia de Produção;CONFAB INDUSTRIAL S/A;04/03/2017 00:00;31/03/2018 00:00;2017;2018;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1197;Engenharia de Produção;CONFAB INDUSTRIAL S/A;16/05/2017 00:00;15/05/2018 00:00;2017;2018;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1198;Engenharia de Produção;CONFAB INDUSTRIAL S/A;17/07/2017 00:00;30/06/2018 00:00;2017;2018;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1199;Engenharia de Produção;CONFAB INDUSTRIAL S/A;17/07/2017 00:00;12/05/2017 00:00;2017;2017;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1200;Engenharia de Produção;CONFAB INDUSTRIAL S/A;17/07/2017 00:00;25/06/2018 00:00;2017;2018;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1201;Engenharia de Produção;CONFAB INDUSTRIAL S/A;08/07/2017 00:00;28/03/2018 00:00;2017;2018;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1202;Engenharia de Produção;CONFAB INDUSTRIAL S/A;17/10/2017 00:00;30/11/2017 00:00;2017;2017;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1203;Engenharia de Produção;CONFAB INDUSTRIAL S/A;03/05/2018 00:00;03/04/2019 00:00;2018;2019;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1204;Engenharia de Produção;CONFAB INDUSTRIAL S/A;04/02/2018 00:00;28/06/2018 00:00;2018;2018;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1205;Engenharia de Produção;CONFAB INDUSTRIAL S/A;18/06/2018 00:00;28/05/2019 00:00;2018;2019;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1206;Engenharia de Produção;CONFAB INDUSTRIAL S/A;07/02/2018 00:00;07/01/2019 00:00;2018;2019;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1207;Engenharia de Produção;CONFAB INDUSTRIAL S/A;15/10/2018 00:00;14/10/2019 00:00;2018;2019;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1208;Engenharia de Produção;CONFAB INDUSTRIAL S/A;03/04/2019 00:00;02/11/2020 00:00;2019;2020;1;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1209;Engenharia de Produção;CONFAB INDUSTRIAL S/A;15/10/2019 00:00;12/04/2019 00:00;2019;2019;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1210;Engenharia de Produção;CONFAB INDUSTRIAL S/A;01/09/2017 00:00;30/11/2017 00:00;2017;2017;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1211;Engenharia de Produção;CONFAB INDUSTRIAL S/A;01/08/2018 00:00;28/06/2018 00:00;2018;2018;0;-2.291.371.266;-4.535.150.343;Pindamonhangaba;1;;
1247;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;30/09/2019 00:00;07/06/2020 00:00;2019;2020;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1248;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;04/03/2019 00:00;29/09/2019 00:00;2019;2019;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1249;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;04/03/2019 00:00;29/09/2019 00:00;2019;2019;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1250;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;04/03/2019 00:00;30/09/2019 00:00;2019;2019;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1251;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;01/06/2020 00:00;07/03/2020 00:00;2020;2020;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1252;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;07/04/2020 00:00;28/02/2021 00:00;2020;2021;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1253;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;23/08/2021 00:00;20/09/2021 00:00;2021;2021;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1254;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;29/12/2016 00:00;10/02/2017 00:00;2016;2017;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1255;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;27/03/2017 00:00;13/08/2018 00:00;2017;2018;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1256;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;13/10/2020 00:00;01/04/2021 00:00;2020;2021;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1257;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;07/02/2018 00:00;28/12/2018 00:00;2018;2018;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1258;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;01/02/2019 00:00;25/06/2019 00:00;2019;2019;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1259;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;26/06/2019 00:00;30/06/2019 00:00;2019;2019;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1260;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;15/06/2016 00:00;16/02/2018 00:00;2016;2018;2;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1261;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;24/10/2016 00:00;21/04/2017 00:00;2016;2017;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1262;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;24/10/2016 00:00;21/04/2017 00:00;2016;2017;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1263;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;24/10/2016 00:00;21/04/2017 00:00;2016;2017;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1264;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;03/01/2017 00:00;27/08/2017 00:00;2017;2017;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1265;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;24/04/2017 00:00;20/06/2017 00:00;2017;2017;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1266;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;24/04/2017 00:00;09/04/2017 00:00;2017;2017;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1267;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;16/05/2017 00:00;22/11/2017 00:00;2017;2017;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1268;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;16/05/2017 00:00;22/11/2017 00:00;2017;2017;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1269;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;28/08/2017 00:00;20/04/2018 00:00;2017;2018;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1270;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;23/11/2017 00:00;29/06/2018 00:00;2017;2018;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1271;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;23/11/2017 00:00;17/05/2018 00:00;2017;2018;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1272;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;04/02/2018 00:00;28/09/2018 00:00;2018;2018;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1273;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;13/08/2018 00:00;02/08/2019 00:00;2018;2019;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1274;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;10/03/2018 00:00;23/11/2018 00:00;2018;2018;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1275;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;28/09/2018 00:00;09/10/2019 00:00;2018;2019;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1276;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;02/08/2019 00:00;31/01/2020 00:00;2019;2020;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1277;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;16/08/2021 00:00;02/11/2022 00:00;2021;2022;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1278;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;16/08/2021 00:00;02/11/2022 00:00;2021;2022;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1279;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;16/08/2021 00:00;30/09/2021 00:00;2021;2021;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1280;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;02/12/2022 00:00;18/03/2022 00:00;2022;2022;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1281;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;20/03/2019 00:00;24/06/2019 00:00;2019;2019;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1282;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;07/04/2020 00:00;29/06/2021 00:00;2020;2021;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1283;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;08/03/2020 00:00;29/01/2021 00:00;2020;2021;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1284;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;01/04/2021 00:00;07/02/2021 00:00;2021;2021;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1285;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;05/02/2022 00:00;28/10/2022 00:00;2022;2022;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1286;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;03/08/2021 00:00;09/03/2021 00:00;2021;2021;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1287;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;09/04/2021 00:00;30/12/2021 00:00;2021;2021;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1288;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;19/05/2017 00:00;22/11/2017 00:00;2017;2017;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1289;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;23/11/2017 00:00;18/05/2018 00:00;2017;2018;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1290;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;12/11/2017 00:00;04/05/2019 00:00;2017;2019;2;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1291;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;12/03/2018 00:00;31/05/2019 00:00;2018;2019;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1292;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;12/03/2018 00:00;12/04/2018 00:00;2018;2018;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1293;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;28/12/2018 00:00;24/06/2019 00:00;2018;2019;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1294;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;06/01/2019 00:00;07/10/2019 00:00;2019;2019;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1295;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;30/09/2019 00:00;15/05/2020 00:00;2019;2020;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1296;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;11/11/2019 00:00;30/04/2020 00:00;2019;2020;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1297;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;01/06/2020 00:00;07/03/2020 00:00;2020;2020;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1298;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;04/03/2019 00:00;30/08/2019 00:00;2019;2019;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1299;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;08/03/2020 00:00;29/01/2021 00:00;2020;2021;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1300;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;05/10/2021 00:00;11/05/2021 00:00;2021;2021;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1301;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;07/03/2021 00:00;30/07/2021 00:00;2021;2021;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1302;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;11/06/2021 00:00;05/03/2022 00:00;2021;2022;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1303;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;20/06/2018 00:00;16/12/2018 00:00;2018;2018;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1304;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;23/08/2021 00:00;12/02/2021 00:00;2021;2021;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1305;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;28/08/2021 00:00;15/10/2021 00:00;2021;2021;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1306;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;08/09/2016 00:00;02/04/2017 00:00;2016;2017;1;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
1307;Engenharia Química;CRUZEIRO PAPEIS INDUSTRIAIS - CPI;02/05/2017 00:00;08/04/2017 00:00;2017;2017;0;-2.256.615.717;-4.493.456.686;Cruzeiro;1;;
